query,label
  Mundo de fufas não é mesmo para mim,1
"   não é sapatão mesmo não, eu errei ... E traveco mesmo , mó pirocão que tem",1
  heterofobicos não passarão,1
gorda e feia nao cabe na tela do celular de tão gorda https://t.co/FBL2xg6MwL,1
homenagear torturador? pode chamar outro deputado de viado boiola queima rosca? claro que pode cuspir no mito? NUNCA,1
  'já não me imagino sem ti.',0
"Grande aumento no tráfego pro nosso país em certas regiões, com nosso povo muito mais vulnerável, enquanto aguardam _ https://t.co/ozmDaNYj7v",0
"[EXTRA] Imagine se fosse um branco fazendo isso com um muçulmano, seria notícia no país inteiro https://t.co/1PUC6Uj0gc",1
  Burra é a mulher que vira piranha pra provocar ex..,1
  vdd!! Porque eles estão pouco se importando para a segurança dá mulher!!!,0
Angola é um drama e não uma comédia...,1
" Rachel, você é uma mita!!!!!!!",0
sou a favor da pec 241 mesmo q ela me foda pq pelo menos o pt saiu do poder,0
olha o q sempre falo: Intolerância religiosa: termo usado pela Esquerda p/diluir pela religião cristã as atrocidade _ https://t.co/LDoX8wDZbf,0
EDITORA CENTRAL GOSPEL : Famílias em Perigo – O que todos devem saber sobre Ideologia de Gênero Por Marisa Lobo... https://t.co/ILBxWmf61V,0
Bem que a   poderia fazer o mesmo com o  https://t.co/beuwpfNqaF,0
galera p comemorar o Dia Internacional da Síndrome de Down meu priminho vai mandar um recado pra vcs no proximo tweet *__*,0
  as fufas usam sempre o msm argumento 'como mais cona que tu',1
"Companheiros, desconfiai sempre de malta que se indigna com a escassez de courgettes!...",0
O BLOCO PORÃO DO DOPS É BEM MAIS ANIMADO... VENHA CAIR NESSA FOLIA  #PAZ https://t.co/bIwPH4RQFy,1
"SE CHEGA NESSE CBLOL E GRITAR 'VAGINA'  18% COMEÇA A CHORAR, 25% SAI CORRENDO E 57% NEM SABEM O QUE É. #CBLOL",1
"Engraçado q se uma mulher não concorda com oq a maioria acha que é 'certo', as outras mulheres caem matando, chamando de burra, retardada...",0
Os mais jovens do   #RenovarPortugal #Portugal #PNR https://t.co/co7Ywrldht,0
"Em meio a escândalos de corrupção e nepotismo, o presidente de Angola anunciou que não tentará reeleição em 2017.... https://t.co/MnLXSQS3vg",1
"#PNR apresenta-se em Sintra, pela 2ª vez em autárquicas, ampliando agora a sua participação nesse concelho. _ https://t.co/vifLbe61Dv",0
"Vou boicotar o Habibs Mãe tô com fome Big Mac 21,99 Whooper 22,99 Esfiha 0,99 Filho, quer de queijo ou de carne?",0
#Urgente!!!! Recado claro dos esquerdopatas. 'A gente vai destruir tudo que você ama'  Esses... https://t.co/itz9VoK7gN,1
"o atentado em orlando nao tem nada a ver com os discursos preconceituosos do trump e do bolsonaro, a culpa é do estado islâmico!!!!",1
Cadê a caridade muçulmana? Emirados Árabes não recebem refugiados?,1
"com essa frase que eu encerro o assunto do nordeste. está me dando sede, vou ali beber uma agua mineral",0
Presidente dos “afectos” ou do “nim”? por   https://t.co/DVlvPazgmc#JoséPintoCoelho #RenovarPortugal #PNR,0
Aquelas 130 operárias que foram queimadas dentro da fábrica em 1857 são   !  mais que muito bundão covarde sem carater.,1
 Por um Portugal mais seguro,0
 Minha vingança branca é que hj tô melhor (aparencia) que todas que me magoaram.. rs.,1
domingo....tenho que fazer meu próprio café....a folgada da empregada não veio VIDA INJUSTA,0
Jantar de negócios a noite com o Primeiro Ministro do Japão Abe e seus representantes na Casa Branca de Inverno (Ma _ https://t.co/M9r9tl469m,0
Download de cabelo afro pra the sims 4 = pra ilustrar a guria coloca um monte de sim branco e loiro. MIGA.. QUE QUE CUSTA..?,0
Vai continuar a encolher os ombros ou vai mudar e apoiar o #PNR? https://t.co/8UCBJ0yWMS,0
  Como ser feminista: Ser feia e gorda Pagar peitinho em passeata Ser peluda Odiar homens E achar q isso fará diferença _,1
 po ai mulher burra msm... mas se ta ligado que estagio vc n arruma ne  termina a escola daqui 3 meses,1
"cara, usar a ironia e risada é fácil! Quero ver refutar o que falei com fatos, lógica e verdades! https://t.co/T1WHW7GGK5",0
MULHER GOSTA DE HOMEM PORCO QUE FEDE ARROTA E TEM TERRA DEIBAIXO DAS UNHA #JOAQUINRESPONDE https://t.co/diQ51clUMa,1
As sapatão tudo seguindo a Aly  https://t.co/0OMpzkP0iN,1
"Não, em Angola não se fala criolo. Não, não te posso ensinar a dançar kizomba. Pára de dizer ewe e xe a falar cmg.",0
Como se fabrica uma mentira https://t.co/UAFuLkptBn,0
"Lisboa, minha bela cidade, a cuja presidência da Câmara me vou candidatar. https://t.co/twB6OLbwNw",0
  mano que mulher é essa que tá no master chef  me sinto mt burra #MasterChefBR,1
"Grande otimismo para o futuro dos negócios e EMPREGOS nos EUA, com a DOW batendo seu 11º record. Grande corte de re _ https://t.co/SeKDMm7sjh",0
Ficámos agora a saber que o preço da electricidade e da água vão sofrer aumentos para o próximo ano. https://t.co/EYaj7x49dA,0
"To me sentindo horrível, gorda, feia",0
"O 'bullying' dos hipócritas da comunicação social e dos diversos sectores da sociedade. Força,  https://t.co/bIxHoC18SL",0
  só não pode ser gorda e feia,1
"  Minha prima está desaparecida e ainda não foi encontrada, ajudem a espalhar para caso de alguém ter a visto! Local: Po _",0
   ai denunciei essa porra mercado da fé fora daquii hahahah,0
Essa hora só tem puta e viado online,1
"Junte-se a nós no Salão Oval para o juramento do nosso novo Procurador Geral,  AO VIVO: _ https://t.co/zhJYCbrs5Y",0
 não por A+B (até pq todo mundo sabe como falar com uma criança). Explicar de maneira a q ela perceba e aprenda o q é respeito,0
'até pouco tempo atrás'  Que canalhice!!!! O retardado compara o Cristianismo da idade média com o islamismo de 201 _ https://t.co/6pcTiHG7G5,1
"  Fala mal do capitalismo, mas com o celularzinho que o papai deu '-'",0
" morava no Jabaquara, comprava num açougue massa na Av Sta Catarina, só lá tinha a seleta de legumes que eu amava... sniff",0
 sai sapatão incubada,1
Pra quem tá com pena de traficante de drogas... principalmente as mulheres e feministas . https://t.co/bQxoroxq1b,0
"Laura Muller, apresenta essa loirinha gostosa de branco atrás de vc?",1
fala ae seus esquerdopata,1
"fala de mim estúpido —_ És feia, gorda, chata, não curto de ti https://t.co/xPWkVAMfuE",1
"   por tras do twitter só tem maconheiro, eles fazem de tudo pra tirar os reaças do site",1
me explica por que vocês ficam no computador com essa criança de olho arregalado aí atrás,0
"NEYMAR FEZ O FAMOSO GOL 'OLHO AZUL EM GORDA' BONITO, MAS NÃO SERVE PRA NADA",1
Fiz um pequeno ajuste nessa capa da  https://t.co/0Bbsisz5Po,0
"O dia 17 de Dezembro foi dedicado, na íntegra, a mais uma autêntica maratona de reuniões na sede do PNR, em Lisboa. https://t.co/cJeVuUH8PK",0
"Peeps da Covilhã, o Anfiteatro da Parada na UBI já está pronto. Faltam vocês. A pouca-vergonha começa às 22h00. Bil _ https://t.co/zSTht9QCrP",0
É verdade que o CND não permitiu o FBI verificar o servidor ou outros equipamentos após descobrir que foram hackead _ https://t.co/6vPS8k6t0F,0
  Existem dois tipos de homem https://t.co/SD4JfXgOh5,1
Vc é chique benhe  ( live on http://twitcam.com/11hdu)),0
A possível vitória de Geert Wilders é mais uma esperança para esta Europa em mudança. Força!   https://t.co/OvbwfxpjgL,0
  ACABOU A MAMATA: Doria congela orçamento da Secretaria de Cultura e mamatas criadas por Haddad https://t.co/p4gD1b2hsj,0
 por isso que esse país ta na merda mesmo https://t.co/ptDAs3UMFO,0
  O TUITER AINDA RESPIRA https://t.co/c3iyZGYkRh,0
Vamo ver o que o papai acha http://t.co/z5ehkDHrLY,0
"cara, pode pedir a minha censura a vontade! Quero ver refutar o que falei com fatos, lógica e verdades! https://t.co/KftYLmI6wo",0
" Magina.. rs. Dia tão totoso hj em Sp. Eu fiquei em casa, trab ontem até 10 da noite, aff rs. E tu, MAdry?",0
"Dai você vê que o objetivo principal é 'informar', nada mais, imagina... https://t.co/auyLFYO52I",0
  Aí  mais uma Raiz  / Nutella pra vc: #SRN   https://t.co/UVASglNu0T,0
Grande honra comparecer ontem ao recebimento dos restos mortais de Ryan Owens com minha filha Ivanka. Um grande e corajoso homem-obrigado!,0
"Você, que larga indireta no twitter, acaba pagando vale de abandonada com toda a timeline. Quem realmente deveria ser atingido nem vê.",0
 vou sugerir pra ,0
A esquerda em uma palavra? Sujeira. Defendem uma ideologia sanguinária e culpam um sistema que eles mesmo usam. São _ https://t.co/d44ggIe2zI,1
"  7 eu to CAGANDO pras pessoas que me chamam de gorda, magra, alta, baixa, feia, etc, são só opiniões e a minha é a que vale",1
"Comigo na  isto seria impensável. Islão, aqui não! Pela Identidade: Portugal e os Portugueses primeir _ https://t.co/2nPO2gy7a3",1
"  Ele não tem moral de falar de um homem íntegro, o Dep. Jair Messias Bolsonaro!",0
  A jornalista Rachel Sheherazade deu um depoimento exclusivo para o Morning Show sobre o dia das Mulheres. Confira: https _,0
  Acho MUITO BOM Que desde cedo as crianças aprendam que não há problema nenhum em ser-se homosexual.  https://t.co/JlY _,0
  Feminismo: movimento q diz lutar pelas mulheres mas persegue td mulher q tenha opinião própria _ https://t.co/J4jWi1v45F,0
Ja pensou se o Bial falasse 'Vem da o cu aqui fora Nasser' #FinalBBB13,1
minha sala só tem sapatao,1
O juiz abre nosso país para possíveis terroristas e outros que não tem como objetivo nossos melhores interesses. Os _ https://t.co/tL74UdFmnb,0
Quem foi que disse secretamente ao presidente russo 'Diga a Vladimir que após as eleições eu terei mais flexibilida _ https://t.co/CGb57CIT4v,0
"Nesse Dia Internacional da Mulher, experimente dar panos de prato para alguma feminista, ela vai amar!",1
"  Homossexualismo é doença. Não devia existir. Primeiro fazem acreditar que é normal, natural, depois incentivam..",1
  gorda feia  xodade,1
Como ser feminista: Ser feia e gorda Pagar peitinho em passeata Ser peluda Odiar homens E achar q isso fará diferença no mundo.,1
A AMPLA MAIORIA SÃO UNS RETARDADOS SÓ FALAM MERDA E SÓ GANHAM FAMA PORQUE OS JOVENS SÃO COMO ELES: DÉBEIS MENTAIS _ https://t.co/b3WqRv4cww,1
GOLEIRO BRUNO E MACARRÃO MACARRÃO MACARRÃO DE DIA VÃO PRO SÍTIO DE NOITE ALIMENTAM O CÃO,1
  Tem boa solução: arranje um OVNI. https://t.co/rqBFOzA51W,0
"  Então, o socialismo produz refugiados. O socialismo não falha. https://t.co/E7iM31S3CJ",0
Já começaram a comparar o preço do ovo de páscoa com barra de chocolate?,0
Se vc gosta de Legião Urbana. Por favor de Unfollow. Aqui a gente tem vergonha na cara e bom gosto musical porra!,1
 ela é sapatao? So perguntando pq vou incluir no meu tcc,0
 responde a falsa acusação da REVISTA VEJA sobre ele ter planejado praticar atos terroristas https://t.co/aoYBJYdvbq,0
A Burra da mulher esqueceu o celular no ônibus e ta chorando aqui no busão queria não rir,1
"  Ou você ama, ou você teme.        _",0
PRECISA-SE URGENTE de um serial killer de cantores sertanejos,1
" porra, O Patriota tbm né",0
Austria: refugiados iraquianos que praticaram estupro coletivos não serão deportados https://t.co/ZvCVo0qgSL,0
Cavaco poderá não ter um amigo q lhe compre todos os livros mas teve uma Editora q anda há décadas a ser financiada por todos os portugueses,0
   seria mais preconceituoso se ele dissesse que as loiras são nordestinas.,1
Moonlight: um filme que mergulha na humanidade de um jovem negro https://t.co/NAAFwiaCz5 via ,0
#AecioMaisCItadoQue Bolsonaro em discussão sobre idiotas e homofobia :D,0
" Puts,o  não é gay... Legal a gente ver que as aparências enganam e não fazem a MENOR diferença. #namoradalinda",1
BE imparável na insanidade   https://t.co/bigXaSPeUc#RenovarPortugal #PNR,0
Venezuela não tem papel higiênico e a mulherada vai lá fazer cirurgia plástica. Vai dar certo sim,0
 nem liga... pra esse povo mimizento....,0
Feliz dia do 'eu só acho engraçado que...',0
  Temer está sendo apedrejado porque elogiou as mulheres de um jeito que a esquerda pirulito não aprova: exaltando qualid _,0
Não vejo nada de errado só acho que existe uma idade própria pra se introduzirem certos conceitos cada família deci _ https://t.co/Tc2Ho6xbe8,0
  va dormir que é hora de criança de 15 anos ta na cama...bblock pq nao sou obrigado,1
#jesuischarlie esses cartunistas são herois!!,0
Adivinha qual a esquerda demoniza e qual a esquerda apoia? https://t.co/lmknzzuwLo,0
A mulher é deposta do cargo por MAQUIAR BALANÇO PÚBLICO e quer se candidatar!!  Só o Brasil mesmo pra permitir ess _ https://t.co/k2Wf4P44fz,0
" sim, eu sei. Foi retórica. Mas não rio acreditando.. Facepalm eterno. Estranho seria se não fosse PSOL",0
"-  Hoje posso ta feia , gorda , falsa , metida etc.. Amanhã endiante você verá uma nova ' Poxa Bia '",0
chá de chá (chá verde chá preto chá branco) todos parece só água ah nem,0
E MAIS: * SEM DILMA * SEM 7X1 * PRIMEIRA DAMA GOSTOSA https://t.co/pKiZtuHpdD,0
"  Até que enfim, os artistas (de bem), estão começando a se manifestar: https://t.co/Q2rOa9RQlz",0
"É só não roubar, não estuprar, não cometer latrocínio que não vai pra lá. É simples. Que se matem mesmo, sem dó nem _ https://t.co/52tP3GGnOx",1
"...tanto tempo que não sabe mais como ganhar, apenas veja o caos que está o nosso país - preso em conflitos em todo _ https://t.co/u0UBstAgQd",0
"Curtiu mais de 3 fotos da mesma pessoa, tá querendo comer",0
O imbecil realmente não sabe a diferença entre um casal que se ama e PORNOGRAFIA INCENTIVADA NA TV. Há 100 anos at _ https://t.co/PcsfCy8UWj,1
 pois é... deu em mim tb,0
aqui no barzinho na barra com a elite opressora bjs boa noite,1
  Vc é medico ? e politico ?,0
   A direita vai corrigir as cagadas que a esquerda fez na Europa nos últimos 20 anos. #Nexit #Frexit,1
até meu tamagoshi eu decepcionei deixei morrer de fome então não esperem muito de mim,0
Olha isso aqui  ela apagou mas eu printei https://t.co/tUIuFGLlty,0
  refugiados que a imprensa não mostra https://t.co/01MHqDPgLx,0
Melhor diálogo da internet https://t.co/AMclhZJu9O,0
 seja bem vindo,0
apesento-lhes novo recurso muito usado na internet hj em dia  I R O N I A  https://t.co/nA1jnPaQqJ,0
Quer se livrar do  ?? é só eleger o  em 2018 https://t.co/2czgdcCzg4,0
"  'Sim, vocês praticam censura ao #PNR e boicotam-nos.' Respondem sempre sorrindo e com um evasivo 'olhe que não'.  Mas s _",0
Frangas de plantão ! EU VOLTEI !!!!! CHHUUUUUPAAAAAA,0
Forró que ouvi ontem: 'O homem que não chamar mulher pra dançar agarradinho é boiola e a mulher que não aceitar é sapatão',1
"Gente, quem tá no pique de um JV??? Coisa leve.. Ou não! rsrsrs",0
Acabei de ouvir uma cigana dizer q 'os chineses são um povo sujo e sem higiene q vive e dorme em qualquer lado'. O cliché morreu hj às 16h09,1
"  Não estou de acordo, mas também temos de ter em conta que maior parte dos trabalhadores da Disney são americanos, educ _",0
...ter ganho. Os democratas estão usando demais a mesma carta. Perderam as eleições e agora estão perdendo a noção _ https://t.co/D8AyuArvS6,0
"Sem dúvida que os nacionalistas falam a mesma linguagem. Cá como lá, ao lado das forças da ordem!  _ https://t.co/I2517EBwMK",0
"Tô gorda e n consigo emagrecer, certeza q minha gastrite tá piorando pq só passo mal, n tenho inglês fluente, n sei nadar, sou feia +",0
"  Juntos, vamos mudar #Portugal!  https://t.co/PcXKrBwLji",0
Acabei de ouvir um casal com rastas dizer isto: 'As pessoas passam por nós e dizem que cheiramos mal...pffff...elas é que cheiram a champô!',0
Chega de arrumar treta com os esquerdopatas....  estou casada de ter que falar com um monte de bosta!,1
 tem o passo a passo aqui: http://t.co/QwYFoWjp,0
  Eu sei que quem apoia Bolsonaro do cara mais humilde ao mais esclarecido ver o único cara honesto ser condenado dá um ódio _,0
"#rilitros    se eu tivesse na Liquid Love, iria participar da Promoção ME INFAA MORANGO, kkkkkkk #passomal",0
Com quantos centímetros se destrói uma feminista?,1
resumo. Fugiu!!!  Têm medo da verdade!  A verdade tortura!!!! https://t.co/IX6VzBQNbX,0
 quem é essa doida aí? uma feminista?,1
"  Que mulher não precisa do feminismo, aquele msm q fala q mulher deve vestir o que quer mas apoia a cultura da burca ?",0
Nos EUA...puxou a arma pra policia é igual a  TER O DIREITO DE SER BALEADO ! impressionante esse video !!  https://t.co/DRPHoPwX4V,0
"No mês de março, em que regularmente celebra-se o Dia Internacional da Mulher, a Federação Sul Americana de Krav... https://t.co/3oKXs1wSkj",0
"  Espero que a autobiografia do Cavaco venha impressa em papel de folha dupla. - Se alguém mo oferecer, arranjo-lhe util _",1
É a turma da problematização que vê preconceito em tudo pra pautar nos movimentos. São doentes mentais de esquerda. https://t.co/V84kk0CUm1,1
"II RAPAZ, SAI FORA VOCÊ É HOMEM ",0
Mais uma da guerreira  ao vivasso & receba  https://t.co/R0ZW1ZSkc7,0
   por isso eu sou sapatao. super indico.,0
Nossa!!! Segundo esse 'Jênio' ateísta esquerdista os cristãos são os grandes perseguidores de religiosos!!!!! https://t.co/yDy5LBxYHM,0
"  Bruno está solto. Presidente do PCO, que quer matar conservadores, nem processo tem. Bolsonaro processado e réu. Estranho. htt _",0
unico que saiu ganhando na #BlackFriday hauhauha http://t.co/T8dzPR13,0
Es a favor da vinda dos refugiados? —_ Por um lado sim por outro não https://t.co/NkBUplCeDI,0
Soube agora: O mesmo embaixador russo que encontrou com Jeff Sessions visitou Obama na Casa Branca 22 vezes. 4 veze _ https://t.co/JqepljsE3w,0
 Eitaaa... A ultima vez q tomei foi em sp mesmo. conheço uma doceria q tem de latinha pra vender. só q fica longe d onde moro,0
  Acho mó engraçado o galero que tenta chamar atenção fznd piadinha burra sobre o dia da mulher,0
"  Terry Richardson, fotógrafo do calendário da Pirelli 2010, profissão:  - http://tinyurl.com/yghn7oa",0
"Que merda, hein? Por isso que muçulmanos mandam aí, inclusive vetando mulheres 'a sós' no subúrbio... https://t.co/9dm3ZcoDzw",1
E quem não gosta de comparar preços no mercado é sapatão?,1
Vontade de comer chocolate!!! Mas está tudo fechado hoje em Campinas...,0
SAIU A PROGRAMAÇÃO CARNAVALESCA DO GOLEIRO BRUNO: COME MACARRÃO ENGRAVIDAR A NAMORADA JOGA MATA MATA ALIMENTAR O CACHORRO ENTERRO DOS OSSOS,1
"O hino da cerimónia de tomada de posse do Presidente que teve um reality show,foi cantado por uma miúda q esteve num reality show. Tudo dito",0
"Quem ainda não conhece Paris é melhor ir logo, antes que o refugiados destruam tudo.",1
Participe das palestras e dos seminários sobre Ideologia de Gênero. Acompanhe agenda da _ https://t.co/J6TAsGB1zf,0
"o discurso do socialismo pode até ser bonito, mas só no capitalismo que tem comida, iphone, viagem pro exterior e etc",0
"Para os sportinguistas, Bruno de Carvalho é uma mais valia para o Sporting Clube de Portugal. Mais valia era estar calado...",0
"Que esse padre pagou PRESTAÇÕES DE UM CARRO a um menor que ameaçou revelar detalhes de abuso sexual sofrido, vocês _ https://t.co/Q31VqoCLL5",0
"FATO: Estamos em plena extinção, o mundo esta sendo dominado por bibasexuais, creminhosexuais, saladinhasexuais, metrosexufrangas!",1
"  #meuamigosecreto  diz que eu sou legal mas pediu pra ficar comigo e eu disse não,agora ele diz q eu sou vagabunda",0
"Tem mulher que termina o namoro, fica gorda fica feia palida.. tem umas que e diferente, fica gostosaaa, linda, maravilhosa..",1
"O SUS está sucateado, não consegue atender o cidadão com problemas graves de saúde, não tem medicamento, os... https://t.co/2rM5BJMsAA",0
cheguei no camelô e disse índio troca pulserinha por 1 espelho??? KKKKKKKKKKKKKKKKK,0
'Trump vai quebrar os EUA!' #sqn https://t.co/eueIIkER8A,0
Existem pessoas que ainda jogam ao 'Perguntados' em 2017. E ainda se admiram que o mundo vá acabar hoje,0
  esse tt  é o melhor JAJDKDKD,0
Mas tem namorado (a) pelo qual você fez muita coisa e que depois deu conta que há pessoas que não valem mesmo á pena,0
Nada contra negros mas EU PREFIRO aquele branquelo palmito cor de leite pra bejar na boca rsrs,1
"Brilhante! #AlbertoGonçalves goza, entre outros, a inenarrável comunicação social e os bem-pensantes cá do sítio. https://t.co/cMuD6UEa6B",0
"da educação que eu recebi em casa, homem foi feito pra mulher e vice verso...o resto é modinha !",1
"  Desde qnd é que um preto pode ter mais dinheiro que um branco, sem sentido https://t.co/HyTvpa1xcG",1
As pedras clamarão.... https://t.co/xqZj1Kd7Cw,0
Os “refugiados” e a classe política traidora https://t.co/uY5kl7E2oh#PNR #RenovarPortugal #Refugiados #Portugal,0
"amiga, pode me chamar do que quiser! Quero ver refutar o que falei com fatos, lógica e verdades! https://t.co/rbgNHozOWk",0
"Mulher, até a Angelina Jolie é traida e vc acha q vc não? Larga de ser otária",1
"O  falido escreve total ficção sobre mim. Cobriram tudo errado por 2 anos, e agora estão inventando fontes _ https://t.co/tUx5x5KdG2",0
"  Assim não, Dra. Francisca Van Dunem! https://t.co/WObUxRMB7h",0
Refugiados Muçulmanos são flagrados atacando a Polícia Nacional Francesa. Não são manifestantes. São anarquistas... https://t.co/SJezGrcRr1,1
"  racismo inverso é mimimi de branco. deus é uma palavra que existe, mas deus não existe miga",1
Feliz dia da mulher ....da M-U-L-H-E-R   #DiaDaMulher #BolsonaroReiDoMundo FELIZ DIA DAS MULHERES Dia Internaci _ https://t.co/2KgqXloDpw,0
não gostaria de entrar e tomar um copo de ades maçã?,0
"Feliz dia das mulheres pra Tammy Gretchen Que mesmo depois de várias alterações no chassi, continua sendo mulher!",1
Pode vir para o Brasil que ajudo a divulgar e trabalho de voluntária... https://t.co/5mZIqbJRjR,0
"TÁ CEA A MARIA DO CORSÁRIO, TEM QUE PROCESSAR ESSE CACHORRO SAFADO QUE ROUBOU O CIGARRINHO DA SUA INOCENTE FILHA. _ https://t.co/JacUZtm7i6",1
ALÔ RAPAZIADA HORA DE DESLIGAR DA REDE SOCIAL AGORA É SABADÃO: CHURRASCÃO CERVEJÃO E MAIS TARDE PRATICAR AQUELE COITO. ABRAÇO A TODOS #PAZ,0
"     burra pq não concordo com vcs? Pensei q a mulher fosse livre. Ah, é...A liberdade acaba quand _",1
"  A mídia não mostrou, mas o STF que não se vigie pra ver... Somos Todos      http _",0
  SOBRE ESSE TAL DE GOZA NA MINHA BOCA https://t.co/I1VTf6qXQq,0
"   burra pq não concordo com vcs? Pensei q a mulher fosse livre. Ah, é...A liberdade acaba quando discordam d vcs",0
O cerco se fechando. https://t.co/3ASl9RGinT,0
quem lembra da época do #meuamigosecreto? era massa nossa única preocupação era descobrir sobre quem era cada um dos posts,0
"  Padre petista e acusado de pedofilia, Júlio Lancelotti, ataca gratuitamente  . Ele tem moral p/ isso? https _",1
  ESSE P.S.G. É UM SÃO CAETANO QUE FALA FRANCÊS,0
Tem STF nas Filipinas ??? acho que não né :),0
  FELIPE NETO X PASTOR MALAFAIA  IGUAL A ARGENTINA X ESTADO ISLÂMICO NÃO TEM COMO ESCOLHER UM LADO SÓ QUERO VER SANGUE #PAZ,1
Atrapalha nada  se não fosse o Bolsonaro ia ficar sempre naquela PT E PSDB pra qm votar para presidente e _ https://t.co/g7jtEQRZAW,0
   A patrulha do politicamente correto é politicamente fascista ! A  esquerda não tolera diversidade. Semeiam dit _,1
E o futebol feminino eim? Alguém foi em algum jogo depois da olimpíada pra dar apoio ou vão esperar 2020 pra reclamar dá falta de incentivo?,0
Novo trailer do OVERDOSE DE TOURETTE - ON THE ROAD. Hoje explicamos o que é um Rui Cruz #OverdoseDeTourette https://t.co/T1qL8JkXv6,0
Pesquisa revela “trio de ouro” para o orgasmo feminino https://t.co/oGEQu9aRIf via ,0
"  As pessoas sabem o que significa o PIB de 2016? Que em 2 anos, o país está 7,36% mais pobre? Se soubessem, petista não sa _",0
Imaginando umas coisas aqui https://t.co/Wp62Hfnh72,0
"O melhor de Angola, é o Angolano e não há dúvidas!!",0
  gostamos de pessoas intensas!!!!!!!!! https://t.co/YDmvwOYsQd,0
BANDIDO BOM EH BANDIDO MOO VIVA CUNHAA,1
 Caetano vive de dinheiro público sem nunca ter sido eleito ou passado em concurso público. https://t.co/0uR63G0nJ1,0
"Tô na beira da piscina e a pessoa vem perguntar se eu tô de biquíni, tô não po, tô se burca",0
Hoje eu fui paquerado no trânsito,0
Serei entrevistado por  às 4:00 PM (antes do Pre-Game Show do #SuperBowl ) na Fox Network. Divirta-se! https://t.co/T7olTFi2wR,0
Mais um país decadente... https://t.co/xcNxNkFcRc,0
" Sei lá, inventei agora.. #catita hahaha",0
"Não adianta, o progressismo não tem como dar certo. #AmorESexo https://t.co/qMDipXEPtk",0
#DiaDaMulher FELIZ DIA DAS MULHERES Dia Internacional da Mulher #BolsonaroReiDoMundo  - feliz dia pra voce que é _ https://t.co/BUrjlnXkHh,0
Filme de ex ativista gay que se tornou pastor causa polêmica -... https://t.co/ZO3DmrUtpq,0
"  Não há SÓ direita e esquerda, crianças. Há gente comum, alheia à batalha. Parem de achar que tudo é explicação à esquerda e _",1
  que lindo é vermelho e branco!,0
"  isso n ta errado, mas épesquisa de gente burra, a mulher trabalha menos que o homem",1
" os movimentos estão cada dia mais retardados mentais, não aguento mais editora",1
Eu arroto mesmo pq quem engole gás é judeu,1
  Famílias também perderam lavouras. Ministério da Integração Nacional respondeu dizendo que faz vistoria nas barragens. E _,0
"Pau no cu do evento, baixa o preço da gasolina seus fdp https://t.co/IicC2abLYu",1
   melhor twitter,0
"   Não é rotulo, é mais uma diferenciação..ja que nao posso compara-la _ https://t.co/eh4JYdj9zY",0
" Por enquanto...acho que NADA ! Não é agenda da esquerda falar mal do islã, mesmo com as atrocidades _ https://t.co/WxQlrRzfCZ",0
sou branco sofro racismo,0
Discurso de ódio 'do bem' 2017: matar o Bolsonaro (pois querem calar ele e as pessoas que o apoiam). Isso é a esqu _ https://t.co/AI4KeiX296,0
"  Liguei pra minha mae tá um caos lá, meu pai deu facada no meu irmao minha irma fugiu tudo pq o Amor e Sexo ta abalando a famil _",1
essas escolas marxistas doutrinadoras de esquerda só sabem alienar nossos futuros cidadãos de bem,1
  essas escolas marxistas doutrinadoras de esquerda só sabem alienar nossos futuros cidadãos de bem,0
#Extra #DonaldTRUMP revogou a ordem de #Obama  e retirou os banheiros transgêneros das escola. parabéns... https://t.co/pDNr2gXXeu,1
E a mina da foto com cara de idiota??!!??? Ahahahahahaha!!!!!! https://t.co/YQoz4oItqY,1
  Vamos partilhar a foto do alegado assassino do segurança numa discoteca em Coimbra. https://t.co/t9mvAFELPl,0
Que coisinha mais abençoada e fofa.... Lindo. https://t.co/MsAr80uT83,0
como vai o sábado? recheado de capitalismo?,0
É espantosa a total falta de nível dos comentários de certos jovens da esquerda caviar. Apenas se safam aqueles que têm algum humor.,0
'''''nao é que eu sou racista mas ele é  negro''''',1
Com a família no Taisho. @ Taisho Restaurante Japonês https://t.co/gBRvUWMaGr,0
tô considerando a ideia de usar burca pra não ter de interagir com as pessoas,1
só pensam em crise vão arranjar um emprego,1
Mulher = carne de churrasco. Vc esquenta no pau,1
  O teu Tweet em destaque na 2ª hora da   https://t.co/8EbIz20cSh,0
Sei nem por onde começar. https://t.co/miL65xRcA5,1
E vc aí mulher não sabe nem chutar uma bola direito https://t.co/APQBR6I61Q,1
Dia 26 vamos botar pressão https://t.co/6lp1zg8Zoo,0
  Habib's na pós-verdade: Laudo revela que menino João morreu após uso de lança-perfume https://t.co/I55ynZzVuXhttps://t.co/wa _,1
"Mas vc não é negra, é morena!!!",0
AVISO DA PROTECÇÃO CÍVIL: Surto de cotovelite em Moreira de Cónegos,1
"Você só fala mal do Silas Malafaia, porque ele é o modelo de pai que você nunca teve!",1
NÃO ENTENDI NADA 'MINA TÁ DE BOI' TRADUZ #JoaquinResponde https://t.co/rWb54EBTaE,0
Pq sapatao paga tanto pau pra kristen stewart???? Sinceramente acho ela bem sem gracinha,1
TE VEJO NO TRIBUNAL. A SEGURANÇA DA NOSSA NAÇÃO ESTÁ EM JOGO! https://t.co/KJyKFc7fJz,0
